longitude,latitude,environment.2017_land_distance,environment.2017_maximum_depth,environment.2017_mean_depth,environment.2017_minimum_depth,environment.2017_net_primary_production,environment.2017_sea.bottom_dissolved_oxygen,environment.2017_sea.bottom_salinity,environment.2017_sea.bottom_temperature,environment.2017_sea.surface_salinity,environment.2017_sea.surface_temperature,environment.2018_land_distance,environment.2018_maximum_depth,environment.2018_mean_depth,environment.2018_minimum_depth,environment.2018_net_primary_production,environment.2018_sea.bottom_dissolved_oxygen,environment.2018_sea.bottom_salinity,environment.2018_sea.bottom_temperature,environment.2018_sea.surface_salinity,environment.2018_sea.surface_temperature,environment.2019_land_distance,environment.2019_maximum_depth,environment.2019_mean_depth,environment.2019_minimum_depth,environment.2019_net_primary_production,environment.2019_sea.bottom_dissolved_oxygen,environment.2019_sea.bottom_salinity,environment.2019_sea.bottom_temperature,environment.2019_sea.surface_salinity,environment.2019_sea.surface_temperature,environment.2020_land_distance,environment.2020_maximum_depth,environment.2020_mean_depth,environment.2020_minimum_depth,environment.2020_net_primary_production,environment.2020_sea.bottom_dissolved_oxygen,environment.2020_sea.bottom_salinity,environment.2020_sea.bottom_temperature,environment.2020_sea.surface_salinity,environment.2020_sea.surface_temperature,environment.2021_land_distance,environment.2021_maximum_depth,environment.2021_mean_depth,environment.2021_minimum_depth,environment.2021_net_primary_production,environment.2021_sea.bottom_dissolved_oxygen,environment.2021_sea.bottom_salinity,environment.2021_sea.bottom_temperature,environment.2021_sea.surface_salinity,environment.2021_sea.surface_temperature,environment.2050_land_distance,environment.2050_maximum_depth,environment.2050_mean_depth,environment.2050_minimum_depth,environment.2050_net_primary_production,environment.2050_sea.bottom_dissolved_oxygen,environment.2050_sea.bottom_salinity,environment.2050_sea.bottom_temperature,environment.2050_sea.surface_salinity,environment.2050_sea.surface_temperature,fishing.activity.2017_reported_fishing,fishing.activity.2017_total_fishing,fishing.activity.2017_unreported_fishing,fishing.activity.2018_reported_fishing,fishing.activity.2018_total_fishing,fishing.activity.2018_unreported_fishing,fishing.activity.2019_reported_fishing,fishing.activity.2019_total_fishing,fishing.activity.2019_unreported_fishing,fishing.activity.2020_reported_fishing,fishing.activity.2020_total_fishing,fishing.activity.2020_unreported_fishing,fishing.activity.2021_reported_fishing,fishing.activity.2021_total_fishing,fishing.activity.2021_unreported_fishing,species.richness.2017,species.richness.2018,species.richness.2019,species.richness.2020,species.richness.2021,species.richness.2050,stocks.richness.2017,stocks.richness.2018,stocks.richness.2019,stocks.richness.2020,stocks.richness.2021,stocks.richness.2050,temperature_difference_2017,temperature_difference_2018,temperature_difference_2019,temperature_difference_2020,temperature_difference_2021,temperature_difference_2050,salinity_difference_2017,salinity_difference_2018,salinity_difference_2019,salinity_difference_2020,salinity_difference_2021,salinity_difference_2050,thermohalinity_2017,thermohalinity_2018,thermohalinity_2019,thermohalinity_2020,thermohalinity_2021,thermohalinity_2050
8.72,44.03,0.959934366,-0.316343466,-0.315827468,-0.219488657,-0.216193771,-0.765665569,-0.042398708,-0.255911184,-0.033962541,-1.086368936,0.959934366,-0.069295504,-0.315827468,-0.219488657,-0.181226886,-0.79992404,-0.04101058,-0.266646261,0.002855282,-0.79557613,0.959934366,-0.316343466,-0.315827468,-0.219488657,0.284282918,-0.399539834,-0.039537192,-0.197544719,-0.049917496,-0.869987967,0.959934366,-0.316343466,-0.315827468,-0.219488657,0.360998071,-0.44190411,-0.054257766,-0.253888331,-0.140505488,-1.059950911,0.959934366,-0.316343466,-0.315827468,-0.219488657,0.267241103,-0.319675439,-0.066188334,-0.294897573,-0.086980555,-1.157029412,0.959934366,-0.316343466,-0.315827468,-0.219488657,-0.240984225,-0.414422199,-0.06264083,-0.591994694,-1.527790448,0.152142656,0.932930264,0.921679721,0.495871956,0.046490222,0.053910593,0.192106991,0.702597233,0.673511317,-0.168558397,0.606054552,0.573042223,-0.296442737,0.780376107,0.737091143,-0.258827459,0.678967942,1.3255801,1.932767139,2.007075077,2.006975024,0.870359126,0.826567244,1.354633045,1.438779464,1.49938588,1.502037671,0.74324406,-0.588352786,-0.381609515,-0.482652396,-0.532629618,-0.631466285,0.521506868,-0.217987946,-0.271390952,-0.20509375,-0.135199885,-0.167371323,1.277397516,-0.594504542,-0.486833357,-0.508008525,-0.49159814,-0.593189247,1.175388498
9.22,44.03,1.324878959,-0.271824254,-0.268193262,-0.219488657,-0.208530288,-0.659251918,-0.044650074,0.041749616,-0.041604389,-0.956917694,1.324878959,-0.069293726,-0.268193262,-0.219488657,-0.170825581,-0.656194891,-0.030631572,0.067892931,0.02856413,-0.590072077,1.324878959,-0.271824254,-0.268193262,-0.219488657,0.290859567,-0.483899129,-0.04214158,0.114660465,-0.04385231,-0.66458573,1.324878959,-0.271824254,-0.268193262,-0.219488657,0.349682468,-0.544649414,-0.050627907,0.038866337,-0.146207143,-0.930601895,1.324878959,-0.271824254,-0.268193262,-0.219488657,0.25075559,-0.448065288,-0.078575238,-0.033959959,-0.106338701,-0.955156454,1.324878959,-0.271824254,-0.268193262,-0.219488657,-0.242615947,-0.586021612,-0.026634537,-0.581684135,-1.446212693,0.135072259,1.710578153,1.807895454,3.623292209,2.385381848,2.496799785,4.147663596,2.032873892,2.09024548,3.110110689,2.252491993,2.212340723,0.941252904,3.259058357,3.177065449,1.053884558,0.746631618,1.47307412,2.046286817,2.118430106,2.041894945,0.936789137,0.826567244,1.444127803,1.438779464,1.54663467,1.549141005,0.74324406,-0.733100209,-0.502018209,-0.582720399,-0.684057817,-0.696800132,0.502113137,-0.213944826,-0.282743984,-0.212755502,-0.12684475,-0.164207183,1.236427548,-0.698243996,-0.585066064,-0.587583866,-0.596916117,-0.639354326,1.135947381
9.72,44.03,4.082238132,0.02415821,0.155913944,-0.219488657,0.165953084,2.247060716,-0.127782876,1.304438916,-0.078488001,-0.918955753,4.082238132,-0.069281907,0.155913944,-0.219488657,0.224121475,2.205476937,-0.07171493,1.438840897,0.052140655,-0.586131717,4.082238132,0.02415821,0.155913944,-0.219488657,0.804558036,1.495423325,-0.106156077,1.631009938,-0.079238966,-0.639965753,4.082238132,0.02415821,0.155913944,-0.219488657,0.704161625,1.606179099,-0.143605867,1.307675368,-0.205253584,-0.949142202,4.082238132,0.02415821,0.155913944,-0.219488657,0.963547274,1.700247541,-0.20946007,1.431992981,-0.164665673,-0.483415162,4.082238132,0.02415821,0.155913944,-0.219488657,2.197587986,0.388121038,-0.140360221,0.224359868,-1.529959299,-0.282547449,0.828710979,0.79666,-0.067076074,1.181798095,1.142049964,0.039750203,0.478676457,0.462804636,-0.014645469,0.583431052,0.55293711,-0.253573663,0.822728317,0.780644845,-0.196144418,1.287941024,1.231183928,1.173977717,1.286197781,1.256196727,3.084692819,1.059463188,1.086148771,1.099993292,1.026897987,1.219417664,3.457693932,-1.720803812,-1.629092923,-1.786594329,-1.746066284,-1.566797406,-0.35844169,-0.270877417,-0.346093903,-0.251913646,-0.179691209,-0.2521938,1.214471582,-1.468440686,-1.472566839,-1.505758244,-1.417575589,-1.350720112,0.559322495
12.72,44.03,0.865319125,6.100958511,6.36752367,-0.219488657,7.762512519,2.21205778,-1.056533728,0.937717642,-2.391460736,-1.851481867,0.865319125,-0.069039242,6.36752367,-0.219488657,6.960496267,2.081596227,-1.16969751,0.951551052,-2.395065614,-1.599642984,0.865319125,6.100958511,6.36752367,-0.219488657,8.736306994,1.956955625,-1.122914406,0.894780718,-2.572081821,-1.928407558,0.865319125,6.100958511,6.36752367,-0.219488657,7.808387965,2.115151938,-0.975412763,0.930633472,-2.319912739,-2.004033274,0.865319125,6.100958511,6.36752367,-0.219488657,7.333730922,2.258065677,-0.862732215,0.651755549,-2.037177785,-2.21774475,0.865319125,6.100958511,6.36752367,-0.219488657,4.265136705,1.845547504,0.684238894,1.391238248,-1.544680252,-2.081364746,3.238881929,3.288531472,3.763348131,3.075041887,3.077840035,2.357991328,3.971963195,3.963618197,3.01549691,3.529857128,3.571657121,4.065932024,3.894284957,3.915787513,3.840993174,1.232579835,0.971594453,0.672101249,0.852499246,0.883717572,2.508966059,1.199200754,0.907159256,0.519216996,0.648907673,0.65417765,2.180305757,-2.107581092,-1.993573379,-2.143841377,-2.173330929,-2.229985813,-2.458128436,0.691228979,0.619499396,0.6874119,0.594181416,0.621835859,1.914951289,-1.044258005,-1.024417415,-1.075801869,-1.162432865,-1.194156673,-0.354907229
13.22,44.03,-0.371957424,4.136888553,1.921348967,0.25795668,1.275553337,2.248725036,-0.2291765,-0.215034861,-0.863558798,-1.726795938,-0.371957424,-0.069117673,1.921348967,0.25795668,1.156809997,2.072732832,-0.262977514,-0.309214414,-0.698440181,-1.416426606,-0.371957424,4.136888553,1.921348967,0.25795668,1.770175787,1.948505422,-0.244909023,-0.253813405,-0.899882397,-1.803011251,-0.371957424,4.136888553,1.921348967,0.25795668,1.551539323,1.978842894,-0.167386084,0.051588779,-0.630491076,-1.780043042,-0.371957424,4.136888553,1.921348967,0.25795668,1.522443678,2.19365463,-0.110211806,-0.280729964,-0.563487377,-1.99908795,-0.371957424,4.136888553,1.921348967,0.25795668,0.678548659,1.960963424,0.788420132,0.079026856,-1.337901215,-0.865539058,0.847552098,0.853227517,0.816229754,0.937973271,0.926708612,0.461981301,1.05837595,1.052480823,0.710040163,0.861027765,0.862031824,0.764120275,0.790656435,0.794549966,0.769524152,0.943471402,0.670706653,0.570531012,0.653232351,0.528698377,0.759642441,1.199200754,1.041401392,0.858003168,0.932400409,0.889694323,1.381938148,-1.089389931,-0.815842598,-1.125666127,-1.289644131,-1.28271275,-0.673962892,0.281894984,0.102281141,0.264780627,0.129089802,0.182434694,1.821872588,-0.59535553,-0.53198357,-0.635899126,-0.854299409,-0.817028524,0.750034224
13.72,44.03,-0.438379638,4.206821337,1.488310144,-0.109308965,0.70614823,1.714395125,-0.130979198,-0.215190733,-0.427178791,-1.610422569,-0.438379638,-0.069114881,1.488310144,-0.109308965,0.639463139,1.403098841,-0.122389554,-0.30511864,-0.31416787,-1.305540511,-0.438379638,4.206821337,1.488310144,-0.109308965,0.355248979,1.923922076,-0.125384898,-0.089620931,-0.515449108,-1.605846633,-0.438379638,4.206821337,1.488310144,-0.109308965,0.343885468,1.85262099,-0.079940244,0.115897441,-0.192500191,-1.636667446,-0.438379638,4.206821337,1.488310144,-0.109308965,0.321914936,1.98982289,-0.023210977,-0.256559762,-0.13472867,-1.847169883,-0.438379638,4.206821337,1.488310144,-0.109308965,0.038376736,1.950241596,0.726746962,-0.12842674,-1.323037939,-0.312215347,1.105003269,1.142407452,1.75464158,1.007583069,1.015880959,0.929191451,0.714270284,0.743122451,1.313626044,0.848412312,0.867387381,1.19787194,0.771558202,0.796935243,1.217183296,0.685119186,0.511413112,0.104502863,0.213673024,0.132939274,-0.258951058,1.245779943,1.086148771,0.616013045,0.790654041,0.607074316,0.423897016,-1.004193416,-0.735396219,-1.112527035,-1.242372583,-1.187611125,-0.133700623,0.018895575,-0.082633399,0.080459281,-0.121754967,-0.0829259,1.757505211,-0.726447292,-0.609868025,-0.7623441,-1.004152352,-0.94345696,1.060979813
14.22,44.03,-0.381237004,4.590878624,2.526997839,0.301360804,1.06033036,0.857271158,-0.126952135,-0.092752067,-0.209325046,-1.478564629,-0.381237004,-0.069099544,2.526997839,0.301360804,0.976454786,0.440386,-0.073656133,-0.116884966,-0.003567395,-1.104404974,-0.381237004,4.590878624,2.526997839,0.301360804,0.003499748,2.189325853,-0.063919421,0.149727975,-0.154566107,-1.445134211,-0.381237004,4.590878624,2.526997839,0.301360804,0.104221844,2.075120788,-0.054174692,0.259056916,0.076675019,-1.527798552,-0.381237004,4.590878624,2.526997839,0.301360804,0.037033549,2.029743919,0.067573844,0.066956496,0.245201591,-1.644559034,-0.381237004,4.590878624,2.526997839,0.301360804,0.013895092,2.096190668,0.594396157,-0.282560884,-1.38372533,-0.082682733,0.289870996,0.30763233,0.642986399,0.305541186,0.304608646,0.208486646,0.185040078,0.186064227,0.176200677,0.165930298,0.179812542,0.485620149,0.268986014,0.275398042,0.371634804,1.004983835,0.759203065,0.110477583,0.295724099,0.243519023,-0.059661025,1.338938321,1.220390908,0.616013045,0.790654041,0.701280985,0.423897016,-1.006267888,-0.738509613,-1.186850613,-1.284466289,-1.30481376,0.137875445,-0.160000216,-0.299995293,-0.146285889,-0.305778279,-0.303795247,1.69994853,-0.859874316,-0.774239615,-0.984730648,-1.170600084,-1.19449755,1.20081822
14.72,44.03,0.704473162,2.882659147,8.462356047,-0.219488657,1.536791168,1.331355374,-0.161649646,0.208592188,-0.077057454,-1.691502746,0.704473162,-0.069167758,8.462356047,-0.219488657,1.452415593,0.916989006,-0.120158948,0.20344607,0.048317608,-1.368475691,0.704473162,2.882659147,8.462356047,-0.219488657,-0.124477404,2.277511738,-0.025924151,0.518967993,0.127434192,-1.58324343,0.704473162,2.882659147,8.462356047,-0.219488657,0.107668685,2.272168574,-0.029688603,0.481458444,0.220225469,-1.77324777,0.704473162,2.882659147,8.462356047,-0.219488657,-0.01731592,2.300936373,0.167551434,0.514324442,0.517258589,-1.613250171,0.704473162,2.882659147,8.462356047,-0.219488657,1.020492879,2.261139862,0.626239008,-0.094087203,-1.58489584,0.069124155,0.01169515,0.01592631,0.106538783,0.131134463,0.129331643,0.059639784,-0.062090535,-0.06114247,-0.026564156,-0.027406067,-0.028952514,-0.062151343,-0.211412677,-0.202706432,0.004683438,1.8107967,1.555670771,1.000710841,1.168981961,1.209636833,1.933239299,1.804730208,1.623117319,1.341983415,1.310390723,1.407831002,1.860958713,-1.404270728,-1.202173829,-1.586317545,-1.640289482,-1.655850622,0.115019531,-0.307905938,-0.393472326,-0.334092604,-0.392447552,-0.397973214,1.901582368,-1.262365604,-1.189606768,-1.418524456,-1.496324646,-1.525098721,1.317630163
15.22,44.03,1.669548855,0.933392023,5.346292962,-0.219488657,1.67741256,2.31025312,-0.14437389,1.229843073,0.042448719,-1.876729504,1.669548855,-0.069245599,5.346292962,-0.219488657,1.565737378,2.424068571,-0.085177888,1.240948364,0.126507728,-1.584491278,1.669548855,0.933392023,5.346292962,-0.219488657,-0.082845592,2.115525233,0.020771796,1.502152582,0.272354967,-1.779199855,1.669548855,0.933392023,5.346292962,-0.219488657,0.13343764,2.178318813,0.062433342,1.141110582,0.373067026,-2.037418042,1.669548855,0.933392023,5.346292962,-0.219488657,0.128088444,2.130108817,0.24367174,1.64907208,0.634176965,-1.306570526,1.669548855,0.933392023,5.346292962,-0.219488657,1.059097587,2.036270098,0.667288138,0.411456892,-1.792125212,0.278761511,1.998175573,1.986834689,1.355897047,1.508373073,1.499055847,0.92971144,1.212609111,1.209406958,0.903829194,1.510848186,1.502549794,1.092187766,0.80363873,0.825736482,1.174139148,1.835401673,1.602868857,1.006685561,1.16312117,1.12233703,2.243246016,1.75815102,1.57836994,0.906401193,1.026897987,1.07810766,1.860958713,-2.360964818,-2.220665886,-2.523245435,-2.370735623,-2.373692112,-0.087540563,-0.390103071,-0.424428734,-0.401841839,-0.414162749,-0.380224353,2.116166739,-2.028326601,-1.972005167,-2.160636275,-2.050000566,-2.044963355,1.32548672
7.22,43.53,2.875893494,-0.345553303,-0.281040693,-0.219488657,0.130871473,-0.27333864,-0.060928895,-0.091410084,-0.003305003,-1.171132634,2.875893494,-0.069296671,-0.281040693,-0.219488657,0.211769681,-0.293235258,-0.05371772,-0.076201391,0.021177623,-0.885211634,2.875893494,-0.345553303,-0.281040693,-0.219488657,0.620928568,-0.212603025,-0.056664201,-0.005550265,-0.028351918,-0.96894787,2.875893494,-0.345553303,-0.281040693,-0.219488657,0.771658887,-0.206368552,-0.070763028,-0.085446483,-0.122383469,-1.163476913,2.875893494,-0.345553303,-0.281040693,-0.219488657,0.832481912,-0.262504229,-0.068982219,-0.083649941,-0.038325326,-1.139069512,2.875893494,-0.345553303,-0.281040693,-0.219488657,0.36428823,-0.61601443,-0.111607424,-0.565227348,-1.760928151,0.070842877,-0.372008901,-0.378225876,-0.444397377,-0.320250723,-0.324977296,-0.339841794,-0.377594506,-0.380869595,-0.390304843,-0.36307677,-0.367059197,-0.410760265,-0.31415154,-0.319873668,-0.396165195,1.736981781,1.744463116,1.998489058,1.948467166,1.954595143,1.756092603,1.385517509,1.354633045,1.29358539,1.263141934,1.313624333,1.381938148,-0.782608429,-0.60634902,-0.710392359,-0.744417345,-0.794814867,0.44471536,-0.263364686,-0.300514715,-0.240664737,-0.167058842,-0.210686741,1.439461996,-0.771182384,-0.676096786,-0.70250501,-0.67094969,-0.746650803,1.231105117
7.72,43.53,1.324878959,-0.353577226,-0.359460675,-0.219488657,0.096337579,-0.378136008,-0.064812044,-0.467171593,-0.009146038,-1.240705179,1.324878959,-0.069296991,-0.359460675,-0.219488657,0.096581557,-0.40722577,-0.056768591,-0.433978172,0.012006057,-0.990948621,1.324878959,-0.353577226,-0.359460675,-0.219488657,0.524180376,-0.233676365,-0.060860322,-0.394387809,-0.027341633,-1.073461634,1.324878959,-0.353577226,-0.359460675,-0.219488657,0.660357996,-0.260264498,-0.077580213,-0.442294688,-0.120370002,-1.267179984,1.324878959,-0.353577226,-0.359460675,-0.219488657,0.502177191,-0.289573978,-0.074206203,-0.478653645,-0.047615658,-1.41140814,1.324878959,-0.353577226,-0.359460675,-0.219488657,0.077812109,-0.077488855,-0.178095662,-0.679475151,-1.896744185,0.077228575,0.555619642,0.564399827,0.651407091,0.59739196,0.606840147,0.646967401,0.297567027,0.319260534,0.793029543,0.394752828,0.408108467,0.669153369,0.631810901,0.646286395,0.860454916,1.921519079,1.750362877,1.819247462,1.837112137,1.779995539,0.936789137,1.75815102,1.533622561,1.487177489,1.49938588,1.407831002,0.902917582,-0.531279954,-0.391368677,-0.474132759,-0.522032162,-0.670663708,0.528931848,-0.262561735,-0.295782633,-0.24592415,-0.175917917,-0.208417005,1.502215367,-0.585289161,-0.512293935,-0.531875097,-0.513770295,-0.652775008,1.327133946
8.22,43.53,0.780663351,-0.359598493,-0.372957751,-0.219488657,-0.112306976,-0.217614357,-0.048681888,-0.516345247,-0.019503449,-1.283797841,0.780663351,-0.069297231,-0.372957751,-0.219488657,-0.079919498,-0.235793096,-0.041418222,-0.482947166,0.006825035,-1.06750892,0.780663351,-0.359598493,-0.372957751,-0.219488657,0.410906902,-0.145226591,-0.04659296,-0.465511026,-0.036784861,-1.209620528,0.780663351,-0.359598493,-0.372957751,-0.219488657,0.567392327,-0.097770437,-0.061862857,-0.505602598,-0.113696439,-1.35855124,0.780663351,-0.359598493,-0.372957751,-0.219488657,0.444284203,-0.034784434,-0.064941653,-0.548916085,-0.044788596,-1.513982801,0.780663351,-0.359598493,-0.372957751,-0.219488657,-0.133186793,-0.083943876,-0.16066917,-0.743192731,-1.943355696,0.109192328,-0.181360331,-0.177356871,-0.05494037,0.005681569,0.026973797,0.456001428,-0.114780497,-0.108998744,0.053482338,-0.086098831,-0.080517092,0.06377656,-0.192331652,-0.189657493,-0.10911453,1.066496267,1.213484645,1.46673899,1.526490213,1.436616318,0.626782419,1.245779943,1.399380424,1.29358539,1.310390723,1.313624333,0.902917582,-0.523236072,-0.408878679,-0.517268607,-0.533699975,-0.68968221,0.596208465,-0.236790749,-0.275247124,-0.223183136,-0.164385114,-0.20110815,1.557314064,-0.560357898,-0.510038321,-0.546939884,-0.513869677,-0.661470187,1.407092912
8.72,43.53,-0.367136871,-0.360598893,-0.383974067,-0.211597002,-0.217707926,-0.184598627,-0.041082386,-0.872595632,-0.030820494,-1.342708451,-0.367136871,-0.069297271,-0.383974067,-0.211597002,-0.148517503,-0.202683524,-0.034302366,-0.835536726,0.004253829,-1.089228241,-0.367136871,-0.360598893,-0.383974067,-0.211597002,0.38366962,-0.106586424,-0.034146178,-0.839776149,-0.04555359,-1.369080288,-0.367136871,-0.360598893,-0.383974067,-0.211597002,0.547566847,-0.030680664,-0.048534451,-0.863483006,-0.111953751,-1.472558492,-0.367136871,-0.360598893,-0.383974067,-0.211597002,0.513187076,0.057818756,-0.060787272,-0.874914225,-0.019118883,-1.643741974,-0.367136871,-0.360598893,-0.383974067,-0.211597002,-0.216768592,-0.073490804,-0.141212853,-0.722291389,-1.897603421,0.111080717,-0.401911238,-0.406705114,-0.435852851,-0.368215299,-0.371460649,-0.3442617,-0.404876961,-0.406110454,-0.360581696,-0.401790215,-0.402737686,-0.368933149,-0.421574377,-0.423540125,-0.408136849,-0.557431951,-0.302753877,0.116452303,0.096457204,-0.070760264,-0.015374352,-0.710545986,-0.390514734,0.132032798,0.22366857,-0.052372367,0.104549972,-0.279804361,-0.134662356,-0.33329081,-0.317679886,-0.515083807,0.582986794,-0.219237087,-0.26558121,-0.202915002,-0.151527505,-0.218094189,1.533721294,-0.367936775,-0.298394762,-0.396072192,-0.345389773,-0.544432684,1.383038677
9.22,43.53,-0.424983567,-0.329642762,-0.341927532,-0.202437041,-0.212121045,-0.59644487,-0.011989108,-0.658653351,-0.039902921,-1.150976419,-0.424983567,-0.069296035,-0.341927532,-0.202437041,-0.138565654,-0.62473083,-0.009577359,-0.646426288,0.021542055,-0.874164028,-0.424983567,-0.329642762,-0.341927532,-0.202437041,0.321135935,-0.344053771,-0.004643675,-0.636923774,-0.049823557,-1.117568348,-0.424983567,-0.329642762,-0.341927532,-0.202437041,0.519881052,-0.372279895,-0.010458852,-0.655662141,-0.133479105,-1.295538042,-0.424983567,-0.329642762,-0.341927532,-0.202437041,0.472621055,-0.255891227,-0.03473226,-0.686519246,-0.050953133,-1.42522435,-0.424983567,-0.329642762,-0.341927532,-0.202437041,-0.232471835,-0.100414184,-0.111838089,-0.67478201,-1.684004366,0.094030149,-0.209243639,-0.220588129,-0.430651835,-0.23404307,-0.241910316,-0.342051747,-0.292915067,-0.298596409,-0.38265334,-0.202761219,-0.211883034,-0.400191848,-0.274374617,-0.279769261,-0.354600689,-0.286777248,0.49961359,0.929014203,1.016601394,0.965197387,-0.258951058,-0.291333287,1.086148771,1.29358539,1.310390723,1.266520998,0.423897016,-0.311696916,-0.127969308,-0.311211948,-0.365491138,-0.507002316,0.53767317,-0.180825033,-0.254650608,-0.168227645,-0.093969398,-0.164501832,1.372322848,-0.363130031,-0.28525575,-0.354141425,-0.338214984,-0.498635813,1.247974807
9.72,43.53,-0.260602531,-0.028540473,-0.120073341,-0.014869225,0.057590825,0.858783798,-0.06589581,0.000328094,-0.055921761,-0.997105108,-0.260602531,-0.069284011,-0.120073341,-0.014869225,0.096899991,0.884224002,-0.033066262,0.053358911,0.083795163,-0.643969135,-0.260602531,-0.028540473,-0.120073341,-0.014869225,0.543085599,0.620313992,-0.044720757,0.158240107,-0.042915209,-0.739944679,-0.260602531,-0.028540473,-0.120073341,-0.014869225,0.579220218,0.642100986,-0.068271547,0.04090792,-0.145601923,-1.018178277,-0.260602531,-0.028540473,-0.120073341,-0.014869225,0.545400987,0.547126618,-0.086955436,-0.066855175,-0.090414662,-1.186186201,-0.260602531,-0.028540473,-0.120073341,-0.014869225,-0.199705105,-0.207574437,-0.02139275,-0.272669524,-1.509084781,0.076021067,1.369479216,1.324021239,0.062082482,1.899117057,1.824179339,-0.170845357,1.395470897,1.341257738,-0.244190562,1.881546328,1.805773812,-0.258634596,1.622476553,1.558424667,0.022573662,1.84770416,1.69726503,1.580258668,1.661288406,1.704335711,0.228202355,1.851309397,1.623117319,1.487177489,1.49938588,1.549141005,0.104549972,-0.729166798,-0.530780589,-0.673439511,-0.747096528,-0.844661499,0.244453932,-0.22438252,-0.33300846,-0.216243862,-0.146153605,-0.186165209,1.295516488,-0.703039519,-0.643983188,-0.657170877,-0.65753325,-0.765456348,1.006203295
10.22,43.53,1.483957386,0.773319603,0.988201215,-0.219488657,0.791455349,2.609429603,-0.311871492,2.199470085,-0.194000138,-1.164446674,1.483957386,-0.069251991,0.988201215,-0.219488657,0.791760971,2.832559654,-0.125870541,2.423363094,0.019297776,-0.819741804,1.483957386,0.773319603,0.988201215,-0.219488657,0.991161608,2.051508338,-0.265020234,2.658147395,-0.15972357,-0.803881973,1.483957386,0.773319603,0.988201215,-0.219488657,0.846366599,2.144311019,-0.375535646,2.193988235,-0.315958571,-1.084893435,1.483957386,0.773319603,0.988201215,-0.219488657,1.073372588,2.008352534,-0.358756071,2.136415193,-0.211879943,-1.074500043,1.483957386,0.773319603,0.988201215,-0.219488657,0.087619951,2.012764829,-0.365343955,2.522288263,-1.469844462,0.061722654,1.378158326,1.316771426,-0.297406767,1.172703558,1.12253193,-0.188264989,1.46547723,1.407428181,-0.284802386,1.435986503,1.375299929,-0.268161056,1.701666161,1.624389403,-0.194530262,1.657015619,1.390477469,1.030584441,1.116234841,1.174716912,0.40534905,1.571834264,1.265138287,1.051595267,1.074146777,1.125210995,0.264223494,-2.620046287,-2.617214488,-2.735305723,-2.573947259,-2.605781917,-1.714343043,-0.368500465,-0.374375764,-0.355022587,-0.340263382,-0.368598395,0.97453018,-2.20341668,-2.230329073,-2.282692728,-2.14518904,-2.2086722,-0.483387298
13.72,43.53,0.780663351,4.136888553,2.021860956,-0.219488657,0.308228879,1.921333019,-0.264266306,0.084881246,-0.99455453,-1.564611124,0.780663351,-0.069117673,2.021860956,-0.219488657,0.302819168,1.809559044,-0.283433027,0.038860447,-1.098445828,-1.414412309,0.780663351,4.136888553,2.021860956,-0.219488657,1.229184163,1.813372483,-0.290444253,0.335521972,-1.134919931,-1.514572747,0.780663351,4.136888553,2.021860956,-0.219488657,1.007824651,1.897627486,-0.1999036,0.400548668,-0.804428586,-1.726379491,0.780663351,4.136888553,2.021860956,-0.219488657,1.21580676,2.025225369,-0.104105666,0.108245183,-0.563836645,-1.827895001,0.780663351,4.136888553,2.021860956,-0.219488657,0.111966691,2.156615508,0.648647787,-0.325948859,-1.331293245,-0.678267076,4.29622841,4.266854635,2.800788732,4.661666779,4.596413401,2.099816771,3.735028818,3.681910069,1.684871089,3.92406252,3.889984962,2.527408616,3.844376954,3.844176868,3.328767807,1.3556047,1.130887994,1.102281079,1.286197781,1.267836701,0.471779061,1.618413453,1.354633045,1.245187366,1.357639513,1.313624333,0.423897016,-1.212022203,-1.101233196,-1.387813456,-1.540562145,-1.478613229,-0.25772315,0.354907196,0.426469337,0.406629433,0.231065211,0.189089162,1.699559603,-0.631939755,-0.503058683,-0.724758476,-0.963938031,-0.957556082,0.942083413
14.22,43.53,-0.371957424,4.003104244,1.521004929,-0.072582397,0.250497902,0.824371928,-0.047124986,-0.285653206,-0.173840623,-1.344798354,-0.371957424,-0.069123016,1.521004929,-0.072582397,0.221453131,0.331052136,0.029644577,-0.144022805,-0.120467559,-1.123292824,-0.371957424,4.003104244,1.521004929,-0.072582397,0.143822734,1.973493812,-0.009490099,0.235213414,-0.032519597,-1.271994324,-0.371957424,4.003104244,1.521004929,-0.072582397,0.181222343,1.905895915,0.037053416,0.226333363,0.095098764,-1.422420538,-0.371957424,4.003104244,1.521004929,-0.072582397,0.111810536,2.01520375,0.12526731,0.005976964,0.229687855,-1.426862644,-0.371957424,4.003104244,1.521004929,-0.072582397,-0.239593632,2.1390518,0.738897064,-0.72543088,-1.061838285,0.002435686,2.120261856,2.106230665,1.392799491,1.879448375,1.854046883,0.865752789,1.793621805,1.77604111,1.010508805,1.733722729,1.757817632,2.085023595,2.261040315,2.282073052,2.414752216,0.758934105,0.605809284,0.21802254,0.325028054,0.272618957,-0.059661025,1.245779943,1.086148771,0.712809094,0.83790283,0.842590988,0.423897016,-0.753351115,-0.730418221,-1.128005745,-1.183589717,-1.08842715,0.507493497,-0.10538816,-0.09092676,-0.18735102,-0.222877103,-0.230778669,1.540315581,-0.633137306,-0.612339738,-0.97159752,-1.035318849,-0.979596727,1.338020663
